Statement,Link,Date
"Reaksiyon ni Chavit matapos matanong tungkol kay Yen, usap-usapan",https://balita.mb.com.ph/2023/05/28/reaksiyon-ni-chavit-matapos-matanong-tungkol-kay-yen-usap-usapan/,"May 28,  2023"
"Sheryl Cruz, nagtriple celebration sa anak na naka-Summa Cum Laude sa Amerika",https://balita.mb.com.ph/2023/05/28/sheryl-cruz-nagtriple-celebration-sa-anak-na-naka-summa-cum-laude-sa-amerika/,"May 28,  2023"
"Pangangalakal ni Jimmy Santos sa ibang bansa, hinangaan ng netizens!",https://balita.mb.com.ph/2023/05/28/pangangalakal-ni-jimmy-santos-sa-ibang-bansa-hinangaan-ng-netizens/,"May 29,  2023"
"Bagyong Betty, ibinaba na sa ‘typhoon’ category",https://balita.mb.com.ph/2023/05/28/bagyong-betty-ibinaba-na-sa-typhoon-category/,"May 28,  2023"
"VP Sara, pinangunahan paglulunsad ng PagbaBAGo Campaign ng OVP",https://balita.mb.com.ph/2023/05/27/vp-sara-pinangunahan-paglulunsad-ng-pagbabago-campaign-ng-ovp/,"May 27,  2023"
"Smuggled frozen fish, kinumpiska ng DA, PNP sa cold storage facility sa Navotas",https://balita.mb.com.ph/2023/05/27/smuggled-frozen-fish-kinumpiska-cold-storage-facility-sa-navotas-sinalakay-ng-da-pnp/,"May 27,  2023"
"Pope Francis, bumalik na sa trabaho matapos gumaling sa lagnat",https://balita.mb.com.ph/2023/05/27/pope-francis-bumalik-na-sa-trabaho-matapos-gumaling-sa-lagnat/,"May 27,  2023"
"Heat index sa Juban, Sorsogon, pumalo sa 50°C",https://balita.mb.com.ph/2023/05/27/heat-index-sa-juban-sorsogon-pumalo-sa-50%e2%84%83/,"May 27,  2023"
"Mga overseas jobseeker, binalaan ng BI vs paggamit ng pekeng dokumento",https://balita.mb.com.ph/2023/05/27/mga-overseas-jobseeker-binalaan-ng-bi-vs-paggamit-ng-pekeng-dokumento/,"May 27,  2023"
"Julius Babao nanariwa, nalungkot sa napipintong paghinto sa ere ng TeleRadyo",https://balita.mb.com.ph/2023/05/27/julius-babao-nanariwa-nalungkot-sa-napipintong-paghinto-sa-ere-ng-teleradyo/,"May 27,  2023"
"Pre-loved 'One Piece' collectibles, ibinebenta ng tatay para sa operasyon ng anak",https://balita.mb.com.ph/2023/05/27/pre-loved-one-piece-collectibles-ibinebenta-ng-tatay-para-sa-operasyon-ng-anak/,"May 27,  2023"
"'Not all angels have wings some have stethoscope!' Mister, ibinida kabayanihan ng doktorang misis",https://balita.mb.com.ph/2023/05/27/not-all-angels-have-wings-some-have-stethoscope-mister-ibinida-kabayanihan-ng-doktorang-misis/,"May 27,  2023"
"Chinese diver, nalunod sa Batangas",https://balita.mb.com.ph/2023/05/27/chinese-diver-nalunod-sa-batangas-2/,"May 27,  2023"
"PBBM kay ‘BFF’ VP Sara: 'Sa ayaw at gusto mo, I’m still your number one fan’",https://balita.mb.com.ph/2023/05/27/pbbm-kay-bff-vp-sara-sa-ayaw-at-gusto-mo-im-still-your-number-one-fan/,"May 27,  2023"
"India, nalampasan na ang China bilang ‘world’s most populous nation’",https://balita.mb.com.ph/2023/05/27/india-nalampasan-na-ang-china-bilang-worlds-most-populous-nation/,"May 27,  2023"
"Joaquin Domagoso, puring-puri sa pagganap bilang transwoman sa Wish Ko Lang",https://balita.mb.com.ph/2023/05/27/joaquin-domagoso-puring-puri-sa-pagganap-bilang-transwoman-sa-wish-ko-lang/,"May 27,  2023"
Preemptive evacuation sa mga lugar na tatamaan ng Super Typhoon 'Betty' sinimulan na!,https://balita.mb.com.ph/2023/05/27/preemptive-evacuation-sa-mga-lugar-na-tatamaan-ng-super-typhoon-betty-sinimulan-na/,"May 27,  2023"
"Super Typhoon Betty, bahagyang humina; Signal No. 1, itinaas sa 12 probinsya sa Northern Luzon",https://balita.mb.com.ph/2023/05/27/super-typhoon-betty-bahagyang-humina-signal-no-1-itinaas-sa-12-probinsya-sa-northern-luzon/,"May 27,  2023"
"4 Abu Sayyaf members, sumuko sa Mindanao",https://balita.mb.com.ph/2023/05/27/4-abu-sayyaf-members-sumuko-sa-mindanao/,"May 27,  2023"
"Surigao del Sur, niyanig ng magnitude 4.1 na lindol",https://balita.mb.com.ph/2023/05/27/surigao-del-sur-niyanig-ng-magnitude-4-1-na-lindol/,"May 27,  2023"
"Mindoro oil spill cleanup, matatapos na next month -- Malacañang",https://balita.mb.com.ph/2023/05/27/mindoro-oil-spill-cleanup-matatapos-na-next-month-malacanang/,"May 27,  2023"
"'In a good way naman daw!' Nanay ni Kiray, 'mukhang pera'",https://balita.mb.com.ph/2023/05/27/in-a-good-way-naman-daw-nanay-ni-kiray-mukhang-pera/,"May 27,  2023"
"Ilang bahagi ng Cagayan, Isabela, itinaas sa Signal No. 1 dahil sa super typhoon Betty",https://balita.mb.com.ph/2023/05/27/ilang-bahagi-ng-cagayan-isabela-itinaas-sa-signal-no-1-dahil-sa-super-typhoon-betty/,"May 27,  2023"
"Gasolina, may taas-presyo sa Mayo 30",https://balita.mb.com.ph/2023/05/27/gasolina-may-taas-presyo-sa-mayo-30/,"May 27,  2023"
"Pope Francis, tinamaan ng lagnat, binakante kaniyang iskedyul ​",https://balita.mb.com.ph/2023/05/27/pope-francis-tinamaan-ng-lagnat-binakante-kaniyang-iskedyul-%e2%80%8b/,"May 27,  2023"
"Joshua Garcia, ibinunyag ang kaniyang 'love expression'",https://balita.mb.com.ph/2023/05/27/joshua-garcia-ibinunyag-ang-kaniyang-love-expression/,"May 27,  2023"
"Walang nanalo: Halos ₱166M jackpot sa Ultra Lotto, madadagdagan pa!",https://balita.mb.com.ph/2023/05/27/walang-nanalo-halos-%e2%82%b1166m-jackpot-sa-ultra-lotto-madadagdagan-pa/,"May 27,  2023"
"40,000 litro ng unmarked diesel, naharang sa Bataan",https://balita.mb.com.ph/2023/05/27/40000-litro-ng-unmarked-diesel-naharang-sa-bataan/,"May 27,  2023"
"Ikalimang suspek, binawi testimonya na nagsangkot kay Teves sa Degamo-slay case",https://balita.mb.com.ph/2023/05/27/ikalimang-suspek-binawi-testimonya-na-nagsangkot-kay-teves-sa-degamo-slay-case/,"May 27,  2023"
'Werpa ng dila!' Joshua Garcia umamin kung paano 'humigop' sa personal na buhay,https://balita.mb.com.ph/2023/05/27/werpa-ng-dila-joshua-garcia-umamin-kung-paano-humigop-sa-personal-na-buhay/,"May 27,  2023"
"Jimin ng BTS, nakatanggap ng 1B streams sa Spotify; kinilala ng GWR!",https://balita.mb.com.ph/2023/05/27/jimin-ng-bts-nakatanggap-ng-1b-streams-sa-spotify-kinilala-ng-gwr/,"May 27,  2023"
Anak nina Manny at Jinkee kabogera sa prom; mala-prinsesa ang ganda,https://balita.mb.com.ph/2023/05/27/anak-nina-manny-at-jinkee-kabogera-sa-prom-mala-prinsesa-ang-ganda/,"May 27,  2023"
"Super Typhoon Mawar, nakapasok na sa PAR",https://balita.mb.com.ph/2023/05/27/super-typhoon-mawar-nakapasok-na-sa-par/,"May 27,  2023"
"MARINA, pinaalalahanan vessel owners na mag-ingat sa bagsik ng super typhoon Mawar",https://balita.mb.com.ph/2023/05/27/marina-pinaalalahanan-vessel-owners-na-mag-ingat-sa-bagsik-ng-super-typhoon-mawar/,"May 27,  2023"
"Super typhoon Mawar, bahagyang humina — PAGASA",https://balita.mb.com.ph/2023/05/27/super-typhoon-mawar-bahagyang-humina-pagasa/,"May 27,  2023"
"Publiko, inalerto ng PAGASA vs flash floods, landslides dulot ng Super Typhoon Mawar",https://balita.mb.com.ph/2023/05/27/publiko-inalerto-ng-pagasa-vs-flash-floods-landslides-dulot-ng-super-typhoon-mawar/,"May 27,  2023"
"23 examinees, pasado sa Special Professional Licensure Examination for Midwives",https://balita.mb.com.ph/2023/05/26/23-examinees-pasado-sa-special-professional-licensure-examination-for-midwives/,"May 26,  2023"
"Suplay ng pangunahing produkto, sapat kahit may bagyo --DTI",https://balita.mb.com.ph/2023/05/26/suplay-ng-pangunahing-produkto-sapat-kahit-may-bagyo-dti/,"May 26,  2023"
"72-anyos na lalaki sa Cambodia, sinakmal ng 40 buwaya matapos mahulog sa kulungan",https://balita.mb.com.ph/2023/05/26/72-anyos-na-lalaki-sa-cambodia-sinakmal-ng-40-buwaya-matapos-mahulog-sa-kulungan/,"May 26,  2023"
"Batanes, Babuyan Islands posibleng isailalim sa Signal No. 3",https://balita.mb.com.ph/2023/05/26/batanes-babuyan-islands-posibleng-isailalim-sa-signal-no-3/,"May 26,  2023"
"Tokyo, niyanig ng magnitude 6.2 na lindol",https://balita.mb.com.ph/2023/05/26/tokyo-niyanig-ng-magnitude-6-2-na-lindol/,"May 26,  2023"
"'Bilang paghahanda sa Bagyong Betty': Manila, isinailalim sa 'blue alert status'",https://balita.mb.com.ph/2023/05/26/bilang-paghahanda-sa-bagyong-betty-manila-isinailalim-sa-blue-alert-status/,"May 26,  2023"
"9 rockfall events, naitala sa Mayon Volcano--Bulkang Taal, 7 beses yumanig",https://balita.mb.com.ph/2023/05/26/9-rockfall-events-naitala-sa-mayon-volcano-bulkang-taal-7-beses-yumanig/,"May 26,  2023"
"Caloocan City, nag-deploy ng bagong 12 emergency vehicles; dagdag paghahanda rin vs ST 'Mawar'",https://balita.mb.com.ph/2023/05/26/caloocan-city-nag-deploy-ng-bagong-12-emergency-vehicles-dagdag-paghahanda-rin-vs-st-mawar/,"May 26,  2023"
"Hirit na total deployment ban ng OFWs sa Kuwait, tinanggihan ni Marcos",https://balita.mb.com.ph/2023/05/26/hirit-na-total-deployment-ban-ng-ofws-sa-kuwait-tinanggihan-ni-marcos/,"May 26,  2023"
"2 menor de edad, patay nang tamaan ng kidlat sa Gen. Trias, Cavite",https://balita.mb.com.ph/2023/05/26/2-menor-de-edad-patay-nang-tamaan-ng-kidlat-sa-gen-trias-cavite/,"May 26,  2023"
"Maynila, unang lungsod na naka-100% sa measles-rubella vax sa NCR",https://balita.mb.com.ph/2023/05/26/maynila-unang-lungsod-na-naka-100-sa-measles-rubella-vax-sa-ncr/,"May 26,  2023"
"Comelec, ready na para sa Barangay, SK elections sa Oktubre",https://balita.mb.com.ph/2023/05/26/comelec-ready-na-para-sa-barangay-sk-elections-sa-oktubre/,"May 26,  2023"
"PCSO, nagkaloob ng libreng gamot sa bayan ng Pulilan",https://balita.mb.com.ph/2023/05/26/pcso-nagkaloob-ng-libreng-gamot-sa-bayan-ng-pulilan/,"May 26,  2023"
"Navotas City, nakabantay na rin vs Super Typhoon ‘Mawar’",https://balita.mb.com.ph/2023/05/26/navotas-city-nakabantay-na-rin-vs-super-typhoon-mawar/,"May 26,  2023"
"Super Typhoon, papasok na sa PH: Calamity fund ng gov't, nasa ₱18.3B pa!",https://balita.mb.com.ph/2023/05/26/super-typhoon-papasok-na-sa-ph-calamity-fund-ng-govt-nasa-%e2%82%b118-3b-pa/,"May 26,  2023"
"Wow! Dennis Trillo, bibida sa isang int’l series tampok ang unang dokumentadong serial killer sa Pinas",https://balita.mb.com.ph/2023/05/26/wow-dennis-trillo-bibida-sa-isang-intl-series-tampok-ang-unang-dokumentadong-serial-killer-sa-pinas/,"May 26,  2023"
"PCG sa BARMM, naka-heightened alert na vs Super Typhoon 'Mawar'",https://balita.mb.com.ph/2023/05/26/pcg-sa-barmm-naka-heightened-alert-na-vs-super-typhoon-mawar/,"February 27,  2024"
"Miss Int’l 2022 Jasmin Selberg, nasa Pinas na, special guest sa coronation night ng Bb. Pilipinas 2023",https://balita.mb.com.ph/2023/05/26/miss-intl-2022-jasmin-selberg-nasa-pinas-na-special-guest-sa-coronation-night-ng-bb-pilipinas-2023/,"February 20,  2024"
"SWS: 69% ng mga Pinoy, nagsabing mahirap maghanap ng trabaho",https://balita.mb.com.ph/2023/05/26/sws-69-ng-mga-pinoy-nagsabing-mahirap-maghanap-ng-trabaho/,"May 26,  2023"
"Teves, sinabing napilitan lang ibang mambabatas na bumoto para masuspinde siya",https://balita.mb.com.ph/2023/05/26/teves-sinabing-napilitan-lang-ibang-mambabatas-na-bumoto-para-masuspinde-siya-2/,"May 26,  2023"
"DSWD: 1M food packs, naka-standby na sa posibleng epekto ng bagyong Mawar",https://balita.mb.com.ph/2023/05/26/dswd-1m-food-packs-naka-standby-na-sa-posibleng-epekto-ng-bagyong-mawar/,"May 26,  2023"
"Cagayan PDRRMC, handa na sa posibleng epekto ng Super Typhoon ""Mawar""",https://balita.mb.com.ph/2023/05/26/cagayan-pdrrmc-handa-na-sa-posibleng-epekto-ng-super-typhoon-mawar/,"May 26,  2023"
Bp. Santos bilang bagong obispo ng Antipolo Diocese: 'Everything is God’s grace',https://balita.mb.com.ph/2023/05/26/bp-santos-bilang-bagong-obispo-ng-antipolo-diocese-everything-is-gods-grace/,"May 26,  2023"
"TAYA NA! Jackpot prize ng UltraLotto 6/58, ₱166 milyon na ngayong Friday draw!",https://balita.mb.com.ph/2023/05/26/taya-na-jackpot-prize-ng-ultralotto-6-58-%e2%82%b1166-milyon-na-ngayong-friday-draw/,"May 26,  2023"
"Teves, sinabing napilitan lang ibang mambabatas na bumoto para masuspinde siya",https://balita.mb.com.ph/2023/05/26/teves-sinabing-napilitan-lang-ibang-mambabatas-na-bumoto-para-masuspinde-siya/,"May 26,  2023"
"Flood control project sa Quirino, malapit nang matapos",https://balita.mb.com.ph/2023/05/26/flood-control-project-sa-quirino-malapit-nang-matapos/,"May 26,  2023"
"Alma Concepcion, sobrang proud sa anak na naging Cum Laude sa Amerika; aktres, may napagtanto",https://balita.mb.com.ph/2023/05/26/alma-concepcion-sobrang-proud-sa-anak-na-naging-cum-laude-sa-amerika-aktres-may-napagtanto/,"May 26,  2023"
"Super Typhoon 'Mawar': Matinding pag-ulan, asahan sa N. Luzon -- PAGASA",https://balita.mb.com.ph/2023/05/26/super-typhoon-mawar-matinding-pag-ulan-asahan-sa-n-luzon-pagasa/,"May 26,  2023"
"Super Typhoon Mawar, lumalakas habang papalapit sa bansa",https://balita.mb.com.ph/2023/05/26/super-typhoon-mawar-lumalakas-habang-papalapit-sa-bansa/,"May 26,  2023"
"Kaso laban kay Barbie Imperial, ibinasura ng korte",https://balita.mb.com.ph/2023/05/26/kaso-laban-kay-barbie-imperial-ibinasura-ng-korte/,"May 26,  2023"
"Masbate, niyanig ng magnitude 4.8 na lindol",https://balita.mb.com.ph/2023/05/26/masbate-niyanig-ng-magnitude-4-8-na-lindol/,"May 26,  2023"
Sharon pumayat na after 7 years,https://balita.mb.com.ph/2023/05/25/sharon-pumayat-na-after-7-years/,"May 25,  2023"
"Batanes, tinamaan ng 5.3-magnitude na lindol",https://balita.mb.com.ph/2023/05/25/batanes-tinamaan-ng-5-3-magnitude-na-lindol/,"May 25,  2023"
"DSWD: 539 ex-NPA members, nakinabang sa ₱10M livelihood settlement grant",https://balita.mb.com.ph/2023/05/25/dswd-539-ex-npa-members-nakinabang-sa-%e2%82%b110m-livelihood-settlement-grant/,"May 25,  2023"
"PAF, tumulong na sa paghahakot ng food packs pa-Batanes",https://balita.mb.com.ph/2023/05/25/paf-tumulong-na-sa-paghahakot-ng-food-packs-pa-batanes/,"May 25,  2023"
'Nawawalang dalaga natagpuang nagmamahal!'---pulisya,https://balita.mb.com.ph/2023/05/25/nawawalang-dalaga-natagpuang-nagmamahal-pulisya/,"May 25,  2023"
"Alerto na vs bagyo: 35,000 food packs, handa na sa Ilocos Region -- DSWD",https://balita.mb.com.ph/2023/05/25/alerto-na-vs-bagyo-35000-food-packs-handa-na-sa-ilocos-region-dswd/,"May 25,  2023"
"Magkapatid na sangkot sa iligal na droga, arestado!",https://balita.mb.com.ph/2023/05/25/magkapatid-na-sangkot-sa-iligal-na-droga-arestado/,"May 25,  2023"
"Driver, bumangga malapit sa White House, inaresto sa tangkang pagpatay kay Biden",https://balita.mb.com.ph/2023/05/25/driver-bumangga-malapit-sa-white-house-inaresto-sa-tangkang-pagpatay-kay-biden/,"May 25,  2023"
"Bohol, idineklarang unang UNESCO Global Geopark sa 'Pinas",https://balita.mb.com.ph/2023/05/25/bohol-idineklarang-unang-unesco-global-geopark-sa-pinas/,"May 25,  2023"
'Lumuhod at umiyak!' Jason sumagot sa kapatid ni Moira,https://balita.mb.com.ph/2023/05/25/lumuhod-at-umiyak-jason-sumagot-sa-kapatid-ni-moira/,"May 25,  2023"
"Viy Cortez pinahanap ang lumuhod, nagmakaawang delivery rider sa traffic enforcer",https://balita.mb.com.ph/2023/05/25/viy-cortez-pinahanap-ang-lumuhod-nagmakaawang-delivery-rider-sa-traffic-enforcer/,"May 25,  2023"
"Mag-live-in partner, nasamsaman ng P2.7-M halaga ng shabu",https://balita.mb.com.ph/2023/05/25/mag-live-in-partner-nasamsaman-ng-p2-7-m-halaga-ng-shabu/,"May 25,  2023"
"Marcos, nagtalaga ng bagong undersecretary ng DSWD",https://balita.mb.com.ph/2023/05/25/marcos-nagtalaga-ng-bagong-undersecretary-ng-dswd/,"May 25,  2023"
"Sunog sa dormitoryo sa Guyani, sinimulan daw ng estudyanteng nakumpiskahan ng cellphone",https://balita.mb.com.ph/2023/05/25/sunog-sa-dormitoryo-sa-guyani-sinimulan-daw-ng-estudyanteng-nakumpiskahan-ng-cellphone/,"May 25,  2023"
Libre lang 'to! 'The Philippine Gazette' inilunsad ng gobyerno,https://balita.mb.com.ph/2023/05/25/libre-lang-to-the-philippine-gazette-inilunsad-ng-gobyerno/,"May 25,  2023"
"Unang Portuguese pocketbook edition ng Noli Me Tangere, inilunsad sa Lisbon",https://balita.mb.com.ph/2023/05/25/unang-portuguese-pocketbook-edition-ng-noli-me-tangere-inilunsad-sa-lisbon/,"May 25,  2023"
"Kelot, timbog sa 'sextortion' sa Nueva Vizcaya",https://balita.mb.com.ph/2023/05/25/kelot-timbog-sa-sextortion-sa-nueva-vizcaya/,"May 25,  2023"
Tanong ni Moira sa kaibigan: 'Napanood mo na yung new girl?',https://balita.mb.com.ph/2023/05/25/tanong-ni-moira-sa-kaibigan-napanood-mo-na-yung-new-girl/,"May 25,  2023"
"Dolly De Leon, nag-react sa kontrobersyal na mga pahayag ni Liza Soberano",https://balita.mb.com.ph/2023/05/25/dolly-de-leon-nag-react-sa-kontrobersyal-na-mga-pahayag-ni-liza-soberano/,"May 25,  2023"
"Toni Fowler, trinabaho ng pitong lalaking artists para sa 'rice artwork'",https://balita.mb.com.ph/2023/05/25/toni-fowler-trinabaho-ng-pitong-lalaking-artists-para-sa-rice-artwork/,"May 25,  2023"
"Mahigit ₱25B health insurance ng 8.3M mahihirap, inaprubahan ng DBM",https://balita.mb.com.ph/2023/05/25/mahigit-%e2%82%b125b-health-insurance-ng-8-3m-mahihirap-inaprubahan-ng-dbm/,"May 25,  2023"
"Matapos ang 28-taong pagtaya: Zamboangueño, kumubra ng ₱21M SuperLotto 6/49 jackpot prize!",https://balita.mb.com.ph/2023/05/25/matapos-ang-28-taong-pagtaya-zamboangueno-kumubra-ng-%e2%82%b121m-superlotto-6-49-jackpot-prize/,"May 25,  2023"
"Nat’l El Niño team, maglulunsad ng ‘water conservation programs’",https://balita.mb.com.ph/2023/05/25/natl-el-nino-team-maglulunsad-ng-water-conservation-programs/,"May 25,  2023"
"Isabela, niyanig ng magnitude 4.2 na lindol",https://balita.mb.com.ph/2023/05/25/isabela-niyanig-ng-magnitude-4-2-na-lindol/,"May 25,  2023"
"Marikina, handa sa inaasahang pagpasok ng super bagyo",https://balita.mb.com.ph/2023/05/25/marikina-handa-sa-inaasahang-pagpasok-ng-super-bagyo/,"May 25,  2023"
Sis ni Moira pumalag daw sa music video ni Jason: 'Nakakatawa yung buong song!',https://balita.mb.com.ph/2023/05/25/sis-ni-moira-pumalag-daw-sa-music-video-ni-jason-nakakatawa-yung-buong-song/,"May 25,  2023"
"Super typhoon Mawar, lumakas pa ulit-- 215 kph, asahan -- PAGASA",https://balita.mb.com.ph/2023/05/25/super-typhoon-mawar-lumakas-pa-ulit-215-kph-asahan-pagasa/,"May 25,  2023"
"Kilalanin si Kim Guanzon: batang may kapansanan, patuloy na lumalaban",https://balita.mb.com.ph/2023/05/25/kilalanin-si-kim-guanzon-batang-may-kapansanan-patuloy-na-lumalaban/,"May 25,  2023"
"'Ang husay!' Grade 10 student na walang mga daliri, wagi sa journalism contest",https://balita.mb.com.ph/2023/05/25/ang-husay-grade-10-student-na-walang-mga-daliri-wagi-sa-journalism-contest/,"May 25,  2023"
"Julie Anne San Jose, ayaw 'lumaban' kay Sarah Geronimo",https://balita.mb.com.ph/2023/05/25/julie-anne-san-jose-ayaw-lumaban-kay-sarah-geronimo/,"May 25,  2023"
"Mga Pinoy na walang trabaho, bumaba sa 19% – SWS",https://balita.mb.com.ph/2023/05/25/mga-pinoy-na-walang-trabaho-bumaba-sa-19-sws/,"May 25,  2023"
"NASA, nagbahagi ng larawan ng mga bituin bilang pag-alala kay Tina Turner",https://balita.mb.com.ph/2023/05/25/nasa-nagbahagi-ng-larawan-ng-mga-bituin-bilang-pag-alala-kay-tina-turner/,"May 25,  2023"
"Legendary singer na si Tina Turner, pumanaw na",https://balita.mb.com.ph/2023/05/25/legendary-singer-na-si-tina-turner-pumanaw-na/,"May 25,  2023"
"60-anyos na lalaki na may 11 kaso ng estafa, arestado!",https://balita.mb.com.ph/2023/05/25/60-anyos-na-lalaki-na-may-11-kaso-ng-estafa-arestado/,"May 25,  2023"
"Senior citizens sa Marikina City, nakatanggap ng tulong mula sa PCSO",https://balita.mb.com.ph/2023/05/25/senior-citizens-sa-marikina-city-nakatanggap-ng-tulong-mula-sa-pcso/,"May 25,  2023"
"OFW binaril sa Laguna, patay",https://balita.mb.com.ph/2023/05/24/ofw-binaril-sa-laguna-patay/,"May 25,  2023"
"DOT, tutulong sa Manila Central Post Office rehab",https://balita.mb.com.ph/2023/05/24/dot-tutulong-sa-manila-central-post-office-rehab/,"May 24,  2023"
"2 sinibak na pulis na wanted sa patung-patong na kaso, sumuko sa N. Ecija",https://balita.mb.com.ph/2023/05/24/2-sinibak-na-pulis-na-wanted-sa-patung-patong-na-kaso-sumuko-sa-n-ecija/,"May 24,  2023"
"WALANG NANALO! Jackpot prize ng Grand Lotto 6/55, Mega Lotto 6/45, mas tataas pa!",https://balita.mb.com.ph/2023/05/24/walang-nanalo-jackpot-prize-ng-grand-lotto-6-55-mega-lotto-6-45-mas-tataas-pa/,"May 24,  2023"
"Phivolcs sa mga residente: Lahar flow mula sa Mayon Volcano, posible",https://balita.mb.com.ph/2023/05/24/phivolcs-sa-mga-residente-lahar-flow-mula-sa-mayon-volcano-posible/,"May 24,  2023"
"'Ikaw pa rin!' Jason may pasilip na sa fez ni 'mystery girl, music video para kay Moira?",https://balita.mb.com.ph/2023/05/24/ikaw-pa-rin-jason-may-pasilip-na-sa-fez-ni-mystery-girl-music-video-para-kay-moira/,"May 24,  2023"
"Marcos, nangakong itutuloy ang pagtatayo muli ng Marawi",https://balita.mb.com.ph/2023/05/24/marcos-nangakong-itutuloy-ang-pagtatayo-muli-ng-marawi/,"May 24,  2023"
"NPA leader, 2 pa sumuko dahil sa gutom, pagod sa Agusan del Norte",https://balita.mb.com.ph/2023/05/24/npa-leader-2-pa-sumuko-dahil-sa-gutom-pagod-sa-agusan-del-norte/,"May 24,  2023"
"Bibili lang sana ng gatas para sa anak, lalaki patay sa banggaan sa Negros",https://balita.mb.com.ph/2023/05/24/bibili-lang-sana-ng-gatas-para-sa-anak-lalaki-patay-sa-banggaan-sa-negros/,"May 24,  2023"
